trip_id,Trip_SequenceNo.,Trip_Origin,Trip_Destination,Trip_Length,Trip_TimingFrom,Trip_TimingTo,Trip_Duration
trip_379,18,KBS,BMT-7,0.3,18:35:00,18:40:00,00:05:00
trip_380,1,BMT-7,KBS,0.3,11:30:00,11:35:00,00:05:00
trip_381,2,KBS,KMT,4.5,11:40:00,12:00:00,00:20:00
trip_382,3,KMT,SBS,5.1,12:05:00,12:30:00,00:25:00
trip_383,4,SBS,KMT,5.1,12:55:00,13:20:00,00:25:00
trip_384,5,KMT,SBS,5.1,13:40:00,14:05:00,00:25:00
trip_385,6,SBS,KMT,5.1,14:40:00,15:05:00,00:25:00
trip_386,7,KMT,SBS,5.1,15:30:00,15:55:00,00:25:00
trip_387,8,SBS,KMT,5.1,16:15:00,16:40:00,00:25:00
trip_388,9,KMT,SBS,5.1,16:45:00,17:10:00,00:25:00
trip_389,10,SBS,KMT,5.1,17:15:00,17:40:00,00:25:00
trip_390,11,KMT,SBS,5.1,18:15:00,18:40:00,00:25:00
trip_391,12,SBS,KMT,5.1,18:45:00,19:10:00,00:25:00
trip_392,13,KMT,SBS,5.1,19:15:00,19:40:00,00:25:00
trip_393,14,SBS,KMT,5.1,19:45:00,20:10:00,00:25:00
trip_394,15,KMT,SBS,5.1,20:15:00,20:40:00,00:25:00
trip_395,16,SBS,KMT,5.1,20:45:00,21:10:00,00:25:00
trip_396,17,KMT,KBS,3.5,21:15:00,21:30:00,00:15:00
trip_397,18,KBS,BMT-7,0.3,21:30:00,21:35:00,00:05:00
trip_398,1,BMT-07,KBS,0.3,07:05:00,07:10:00,00:05:00
trip_399,2,KBS,JSD,17.2,07:15:00,08:15:00,01:00:00
trip_400,3,JSD,KBS,17.2,08:20:00,09:20:00,01:00:00
trip_401,4,KBS,JSD,17.2,09:25:00,10:25:00,01:00:00
trip_402,5,JSD,KBS,17.2,11:30:00,12:35:00,01:05:00
trip_403,6,KBS,JSD,17.2,12:40:00,13:50:00,01:10:00
trip_404,7,JSD,KBS,17.2,16:05:00,17:15:00,01:10:00
trip_405,8,KBS,BMT-07,0.3,17:20:00,17:25:00,00:05:00
trip_406,1,BMT-07,KBS,0.3,07:30:00,07:35:00,00:05:00
trip_407,2,KBS,JSD,17.2,07:40:00,08:40:00,01:00:00
trip_408,3,JSD,KBS,17.2,08:45:00,09:45:00,01:00:00
trip_409,4,KBS,JSD,17.2,09:50:00,10:50:00,01:00:00
trip_410,5,JSD,KBS,17.2,13:40:00,14:40:00,01:00:00
trip_411,6,KBS,JSD,17.2,15:30:00,16:30:00,01:00:00
trip_412,7,JSD,KBS,17.2,17:30:00,18:30:00,01:00:00
trip_413,8,KBS,BMT-07,0.3,18:35:00,18:40:00,00:05:00
trip_414,1,MGD,KMT,52,06:30:00,08:20:00,01:50:00
trip_415,2,KMT,MGD,52,08:25:00,10:25:00,02:00:00
trip_416,3,MGD,KMT,52,10:45:00,12:35:00,01:50:00
trip_417,4,KMT,BMT-13,9.5,12:40:00,13:10:00,00:30:00
trip_418,5,BMT-13,KMT,9.5,14:10:00,14:40:00,00:30:00
trip_419,6,KMT,MGD,52,14:45:00,16:35:00,01:50:00
trip_420,7,MGD,KMT,52,17:05:00,19:05:00,02:00:00
trip_421,8,KMT,MGD,52,19:10:00,21:10:00,02:00:00
trip_422,1,MGD,KMT,52,07:00:00,08:50:00,01:50:00
trip_423,2,KMT,MGD,52,08:55:00,10:55:00,02:00:00
trip_424,3,MGD,KMT,52,11:15:00,13:05:00,01:50:00
trip_425,4,KMT,BMT-13,9.5,13:10:00,13:40:00,00:30:00
trip_426,5,BMT-13,KMT,9.5,14:40:00,15:10:00,00:30:00
trip_427,6,KMT,MGD,52,15:15:00,17:05:00,01:50:00
trip_428,7,MGD,KMT,52,17:35:00,19:35:00,02:00:00
trip_429,8,KMT,MGD,52,19:40:00,21:40:00,02:00:00
trip_430,1,MGD,KMT,52,07:30:00,09:20:00,01:50:00
trip_431,2,KMT,MGD,52,09:25:00,11:25:00,02:00:00
trip_432,3,MGD,KMT,52,11:45:00,13:35:00,01:50:00
trip_433,4,KMT,BMT-13,9.5,13:40:00,14:10:00,00:30:00
trip_434,5,BMT-13,KMT,9.5,15:10:00,15:40:00,00:30:00
trip_435,6,KMT,MGD,52,15:45:00,17:35:00,01:50:00
trip_436,7,MGD,KMT,52,18:05:00,20:05:00,02:00:00
trip_437,8,KMT,MGD,52,20:10:00,22:10:00,02:00:00
trip_438,1,KBS,MGD,50,06:00:00,07:50:00,01:50:00
trip_439,2,MGD,KMT,52,08:00:00,10:00:00,02:00:00
trip_440,3,KMT,TVK,24.5,10:05:00,11:25:00,01:20:00
trip_441,4,TVK,KMT,24.5,11:55:00,13:15:00,01:20:00
trip_442,5,KMT,BMT-13,9.5,13:20:00,13:50:00,00:30:00
trip_443,6,BMT-13,KMT,9.5,14:55:00,15:25:00,00:30:00
trip_444,7,KMT,MGD,52,15:30:00,17:25:00,01:55:00
trip_445,8,MGD,MRTG,45.5,17:30:00,19:00:00,01:30:00
trip_446,9,MRTG,MGD,45.5,19:25:00,20:55:00,01:30:00
trip_447,10,MGD,KBS,50,21:00:00,22:50:00,01:50:00
trip_448,1,KBS,MGD,50,06:30:00,08:20:00,01:50:00
trip_449,2,MGD,KMT,52,08:30:00,10:30:00,02:00:00
trip_450,3,KMT,TVK,24.5,11:00:00,12:20:00,01:20:00
trip_451,4,TVK,KMT,24.5,12:25:00,13:45:00,01:20:00
trip_452,5,KMT,BMT-13,9.5,13:50:00,14:20:00,00:30:00
trip_453,6,BMT-13,KMT,9.5,15:25:00,15:55:00,00:30:00
trip_454,7,KMT,MGD,52,16:00:00,17:50:00,01:50:00
trip_455,8,MGD,MRTG,45.5,17:55:00,19:25:00,01:30:00
trip_456,9,MRTG,MGD,45.5,19:55:00,21:25:00,01:30:00
trip_457,10,MGD,KBS,50,21:30:00,23:20:00,01:50:00
trip_458,1,BMT-13,KMT,9.5,06:35:00,07:05:00,00:30:00
trip_459,2,KMT,MGD,52,07:10:00,09:05:00,01:55:00
trip_460,3,MGD,KMT,52,09:10:00,11:00:00,01:50:00
trip_461,4,KMT,MGD,52,12:30:00,14:30:00,02:00:00
trip_462,5,MGD,KMT,52,15:30:00,17:30:00,02:00:00
trip_463,6,KMT,BMT-13,9.5,17:35:00,18:05:00,00:30:00
trip_464,1,BMT-13,KMT,9.5,07:15:00,07:45:00,00:30:00
trip_465,2,KMT,MGD,52,07:50:00,09:45:00,01:55:00
trip_466,3,MGD,KMT,52,09:50:00,11:45:00,01:55:00
trip_467,4,KMT,MGD,52,13:15:00,15:15:00,02:00:00
trip_468,5,MGD,KMT,52,16:15:00,18:15:00,02:00:00
trip_469,6,KMT,BMT-13,9.5,18:15:00,18:45:00,00:30:00
trip_470,1,BMT-13,KMT,9.5,09:40:00,10:10:00,00:30:00
trip_471,2,KMT,MGD,52,10:15:00,12:05:00,01:50:00
trip_472,3,MGD,KMT,52,13:15:00,15:05:00,01:50:00
trip_473,4,KMT,MGD,52,16:25:00,18:25:00,02:00:00
trip_474,5,MGD,KMT,52,18:35:00,20:35:00,02:00:00
trip_475,6,KMT,BMT-13,9.5,20:40:00,21:10:00,00:30:00
trip_476,1,BMT-13,KMT,9.5,10:25:00,10:55:00,00:30:00
trip_477,2,KMT,MGD,52,11:00:00,12:50:00,01:50:00
trip_478,3,MGD,KMT,52,14:00:00,15:50:00,01:50:00
trip_479,4,KMT,MGD,52,16:55:00,18:55:00,02:00:00
trip_480,5,MGD,KMT,52,19:05:00,21:05:00,02:00:00
trip_481,6,KMT,BMT-13,9.5,21:10:00,21:40:00,00:30:00
trip_482,1,MGD,KMT,52,05:30:00,07:25:00,01:55:00
trip_483,2,KMT,MGD,52,07:30:00,09:30:00,02:00:00
trip_484,3,MGD,KMT,52,10:15:00,12:15:00,02:00:00
trip_485,4,KMT,BMT-13,9.5,12:20:00,12:50:00,00:30:00
trip_486,5,BMT-13,KMT,9.5,13:50:00,14:20:00,00:30:00
trip_487,6,KMT,MGD,52,14:25:00,16:25:00,02:00:00
trip_488,7,MGD,KMT,52,16:30:00,18:25:00,01:55:00
trip_489,8,KMT,MGD,52,18:40:00,20:45:00,02:05:00
trip_490,1,MGD,KMT,52,06:00:00,08:00:00,02:00:00
trip_491,2,KMT,MGD,52,08:05:00,10:05:00,02:00:00
trip_492,3,MGD,KMT,52,10:30:00,12:30:00,02:00:00
trip_493,4,KMT,BMT-13,9.5,12:35:00,13:10:00,00:35:00
trip_494,5,BMT-13,KMT,9.5,14:20:00,14:55:00,00:35:00
trip_495,6,KMT,MGD,52,15:00:00,17:00:00,02:00:00
trip_496,7,MGD,KMT,52,17:20:00,19:20:00,02:00:00
trip_497,8,KMT,MGD,52,19:25:00,21:25:00,02:00:00
trip_498,1,BMT-13,KMT,9.5,09:15:00,09:45:00,00:30:00
trip_499,2,KMT,MGD,52,09:50:00,11:50:00,02:00:00
trip_500,3,MGD,KMT,52,12:15:00,14:05:00,01:50:00
trip_501,4,KMT,MGD,52,14:10:00,16:10:00,02:00:00
trip_502,5,MGD,KMT,52,16:45:00,18:45:00,02:00:00
trip_503,6,KMT,BMT-13,9.5,18:50:00,19:25:00,00:35:00
trip_504,1,BMT-13,KMT,9.5,10:00:00,10:30:00,00:30:00
trip_505,2,KMT,MGD,52,10:35:00,12:35:00,02:00:00
trip_506,3,MGD,KMT,52,12:45:00,14:40:00,01:55:00
trip_507,4,KMT,TVK,24.5,16:05:00,17:25:00,01:20:00
trip_508,5,TVK,KMT,24.5,17:30:00,18:50:00,01:20:00
trip_509,6,KMT,BMT-13,9.5,18:55:00,19:25:00,00:30:00
trip_510,1,BMT-13,KMT,9.5,12:20:00,12:50:00,00:30:00
trip_511,2,KMT,MGD,52,12:55:00,14:55:00,02:00:00
trip_512,3,MGD,KMT,52,15:00:00,17:00:00,02:00:00
trip_513,4,KMT,TVK,24.5,18:20:00,19:40:00,01:20:00
trip_514,5,TVK,KMT,24.5,19:45:00,21:05:00,01:20:00
trip_515,6,KMT,BMT-13,9.5,21:10:00,21:40:00,00:30:00
trip_516,1,VRP,KBS,15.4,06:10:00,07:10:00,01:00:00
trip_517,2,KBS,VRP,15.1,07:15:00,08:15:00,01:00:00
trip_518,3,VRP,KBS,15.4,08:20:00,09:20:00,01:00:00
trip_519,4,KBS,VRP,15.1,09:25:00,10:25:00,01:00:00
trip_520,5,VRP,KBS,15.4,10:55:00,11:55:00,01:00:00
trip_521,6,KBS,BMT-07,0.3,11:55:00,12:00:00,00:05:00
trip_522,7,BMT-07,KBS,0.3,13:30:00,13:35:00,00:05:00
trip_523,8,KBS,VRP,15.1,13:40:00,14:40:00,01:00:00
trip_524,9,VRP,KBS,15.4,15:10:00,16:10:00,01:00:00
trip_525,10,KBS,VRP,15.1,16:15:00,17:15:00,01:00:00
trip_526,11,VRP,KBS,15.4,17:25:00,18:25:00,01:00:00
trip_527,12,KBS,VRP,15.1,18:30:00,19:30:00,01:00:00
trip_528,13,VRP,KBS,15.4,19:35:00,20:35:00,01:00:00
trip_529,14,KBS,VRP,15.1,20:40:00,21:40:00,01:00:00
trip_530,1,VRP,KBS,15.4,06:35:00,07:35:00,01:00:00
trip_531,2,KBS,VRP,15.1,07:40:00,08:40:00,01:00:00
trip_532,3,VRP,KBS,15.4,08:45:00,09:45:00,01:00:00
trip_533,4,KBS,VRP,15.1,09:50:00,10:50:00,01:00:00
trip_534,5,VRP,KBS,15.4,11:20:00,12:20:00,01:00:00
trip_535,6,KBS,BMT-07,0.3,12:20:00,12:25:00,00:05:00
trip_536,7,BMT-07,KBS,0.3,14:00:00,14:05:00,00:05:00
trip_537,8,KBS,VRP,15.1,14:10:00,15:10:00,01:00:00
trip_538,9,VRP,KBS,15.4,15:40:00,16:40:00,01:00:00
trip_539,10,KBS,VRP,15.1,16:45:00,17:45:00,01:00:00
trip_540,11,VRP,KBS,15.4,17:50:00,18:50:00,01:00:00
trip_541,12,KBS,VRP,15.1,18:55:00,19:55:00,01:00:00
trip_542,13,VRP,KBS,15.4,20:00:00,21:00:00,01:00:00
trip_543,14,KBS,VRP,15.1,21:20:00,22:20:00,01:00:00
trip_544,1,VRP,KBS,15.4,07:00:00,08:00:00,01:00:00
trip_545,2,KBS,VRP,15.1,08:05:00,09:05:00,01:00:00
trip_546,3,VRP,KBS,15.4,09:10:00,10:10:00,01:00:00
trip_547,4,KBS,VRP,15.1,10:15:00,11:15:00,01:00:00
trip_548,5,VRP,KBS,15.4,11:45:00,12:45:00,01:00:00
trip_549,6,KBS,BMT-07,0.3,12:45:00,12:50:00,00:05:00
trip_550,7,BMT-07,KBS,0.3,14:30:00,14:35:00,00:05:00
trip_551,8,KBS,VRP,15.1,14:40:00,15:40:00,01:00:00
trip_552,9,VRP,KBS,15.4,16:10:00,17:10:00,01:00:00
trip_553,10,KBS,VRP,15.1,17:15:00,18:15:00,01:00:00
trip_554,11,VRP,KBS,15.4,18:20:00,19:20:00,01:00:00
trip_555,12,KBS,VRP,15.1,19:25:00,20:25:00,01:00:00
trip_556,13,VRP,KBS,15.4,20:30:00,21:30:00,01:00:00
trip_557,14,KBS,VRP,15.1,21:50:00,22:50:00,01:00:00
trip_558,1,KBS,VRP,15.1,06:45:00,07:45:00,01:00:00
trip_559,2,VRP,KBS,15.4,07:50:00,08:50:00,01:00:00
trip_560,3,KBS,VRP,15.1,08:55:00,09:55:00,01:00:00
trip_561,4,VRP,KBS,15.4,10:00:00,11:00:00,01:00:00
trip_562,5,KBS,VRP,15.1,11:05:00,12:05:00,01:00:00
trip_563,6,VRP,KBS,15.4,12:35:00,13:35:00,01:00:00
trip_564,7,KBS,BMT-07,0.3,13:35:00,13:40:00,00:05:00
trip_565,8,BMT-07,KBS,0.3,15:00:00,15:05:00,00:05:00
trip_566,9,KBS,VRP,15.1,15:10:00,16:10:00,01:00:00
trip_567,10,VRP,KBS,15.4,16:35:00,17:35:00,01:00:00
trip_568,11,KBS,VRP,15.1,17:40:00,18:40:00,01:00:00
trip_569,12,VRP,KBS,15.4,18:45:00,19:45:00,01:00:00
trip_570,13,KBS,VRP,15.1,19:50:00,20:50:00,01:00:00
trip_571,14,VRP,KBS,15.4,21:00:00,22:00:00,01:00:00
trip_572,1,BMT-07,KBS,0.3,08:20:00,08:25:00,00:05:00
trip_573,2,KBS,VRP,15.1,08:30:00,09:30:00,01:00:00
trip_574,3,VRP,KBS,15.4,09:35:00,10:35:00,01:00:00
trip_575,4,KBS,VRP,15.1,11:40:00,12:40:00,01:00:00
trip_576,5,VRP,KBS,15.4,13:40:00,14:40:00,01:00:00
trip_577,6,KBS,VRP,15.1,15:40:00,16:40:00,01:00:00
trip_578,7,VRP,KBS,15.4,17:00:00,18:00:00,01:00:00
trip_579,8,KBS,BMT-07,0.3,18:05:00,18:10:00,00:05:00
trip_580,1,BMT-07,KBS,0.3,12:30:00,12:35:00,00:05:00
trip_581,2,KBS,VRP,15.1,12:40:00,13:40:00,01:00:00
trip_582,3,VRP,KBS,15.4,14:40:00,15:40:00,01:00:00
trip_583,4,KBS,VRP,15.1,18:05:00,19:05:00,01:00:00
trip_584,5,VRP,KBS,15.4,19:10:00,20:10:00,01:00:00
trip_585,6,KBS,VRP,15.1,20:15:00,21:15:00,01:00:00
trip_586,7,VRP,KBS,15.4,21:20:00,22:20:00,01:00:00
trip_587,8,KBS,BMT-07,0.3,22:20:00,22:25:00,00:05:00
trip_588,1,BMT-07,KBS,0.3,07:25:00,07:30:00,00:05:00
trip_589,2,KBS,DBP,38.3,07:30:00,09:05:00,01:35:00
trip_590,3,DBP,KBS,38.3,09:10:00,10:45:00,01:35:00
trip_591,4,KBS,DBP,38.3,12:40:00,14:15:00,01:35:00
trip_592,5,DBP,KBS,38.3,15:45:00,17:25:00,01:40:00
trip_593,6,KBS,BMT-07,0.3,17:25:00,17:30:00,00:05:00
trip_594,1,BMT-07,KBS,0.3,07:55:00,08:00:00,00:05:00
trip_595,2,KBS,DBP,38.3,08:00:00,09:35:00,01:35:00
trip_596,3,DBP,KBS,38.3,09:40:00,11:15:00,01:35:00
trip_597,4,KBS,DBP,38.3,13:10:00,14:45:00,01:35:00
trip_598,5,DBP,KBS,38.3,16:15:00,17:55:00,01:40:00
trip_599,6,KBS,BMT-07,0.3,17:55:00,18:00:00,00:05:00
trip_600,1,BMT-07,KBS,0.3,08:25:00,08:30:00,00:05:00
trip_601,2,KBS,DBP,38.3,08:30:00,10:05:00,01:35:00
trip_602,3,DBP,KBS,38.3,10:10:00,11:45:00,01:35:00
trip_603,4,KBS,DBP,38.3,13:40:00,15:15:00,01:35:00
trip_604,5,DBP,KBS,38.3,16:45:00,18:25:00,01:40:00
trip_605,6,KBS,BMT-07,0.3,18:25:00,18:30:00,00:05:00
trip_606,1,BMT-07,KBS,0.3,08:55:00,09:00:00,00:05:00
trip_607,2,KBS,DBP,38.3,09:00:00,10:35:00,01:35:00
trip_608,3,DBP,KBS,38.3,10:40:00,12:15:00,01:35:00
trip_609,4,KBS,DBP,38.3,14:10:00,15:45:00,01:35:00
trip_610,5,DBP,KBS,38.3,18:45:00,20:20:00,01:35:00
trip_611,6,KBS,BMT-07,0.3,20:20:00,20:25:00,00:05:00
trip_612,1,BMT-07,KBS,0.3,10:55:00,11:00:00,00:05:00
trip_613,2,KBS,DBP,38.3,11:00:00,12:35:00,01:35:00
trip_614,3,DBP,KBS,38.3,13:00:00,14:35:00,01:35:00
trip_615,4,KBS,DBP,38.3,16:20:00,18:00:00,01:40:00
trip_616,5,DBP,KBS,38.3,19:10:00,20:40:00,01:30:00
trip_617,6,KBS,BMT-07,0.3,20:40:00,20:45:00,00:05:00
trip_618,1,KBS,DBP,38.3,06:00:00,07:30:00,01:30:00
trip_619,2,DBP,KBS,38.3,07:35:00,09:10:00,01:35:00
trip_620,3,KBS,DBP,38.3,09:30:00,11:05:00,01:35:00
trip_621,4,DBP,KBS,38.3,11:20:00,12:55:00,01:35:00
trip_622,5,KBS,BMT-07,0.3,12:55:00,13:00:00,00:05:00
trip_623,6,BMT-07,KBS,0.3,14:30:00,14:35:00,00:05:00
trip_624,7,KBS,DBP,38.3,14:40:00,16:15:00,01:35:00
trip_625,8,DBP,KBS,38.3,17:15:00,18:55:00,01:40:00
trip_626,9,KBS,DBP,38.3,19:00:00,20:30:00,01:30:00
trip_627,10,DBP,KBS,38.3,20:45:00,22:20:00,01:35:00
trip_628,1,KBS,DBP,38.3,06:30:00,08:00:00,01:30:00
trip_629,2,DBP,KBS,38.3,08:05:00,09:40:00,01:35:00
trip_630,3,KBS,DBP,38.3,10:00:00,11:35:00,01:35:00
trip_631,4,DBP,KBS,38.3,11:50:00,13:25:00,01:35:00
trip_632,5,KBS,BMT-07,0.3,13:25:00,13:30:00,00:05:00
trip_633,6,BMT-07,KBS,0.3,15:00:00,15:05:00,00:05:00
trip_634,7,KBS,DBP,38.3,15:10:00,16:45:00,01:35:00
trip_635,8,DBP,KBS,38.3,17:45:00,19:25:00,01:40:00
trip_636,9,KBS,DBP,38.3,19:30:00,21:00:00,01:30:00
trip_637,10,DBP,KBS,38.3,21:15:00,22:45:00,01:30:00
trip_638,1,KBS,DBP,38.3,07:00:00,08:30:00,01:30:00
trip_639,2,DBP,KBS,38.3,08:35:00,10:10:00,01:35:00
trip_640,3,KBS,DBP,38.3,10:30:00,12:05:00,01:35:00
trip_641,4,DBP,KBS,38.3,12:20:00,13:55:00,01:35:00
trip_642,5,KBS,BMT-07,0.3,13:55:00,14:00:00,00:05:00
trip_643,6,BMT-07,KBS,0.3,15:30:00,15:35:00,00:05:00
trip_644,7,KBS,DBP,38.3,15:40:00,17:15:00,01:35:00
trip_645,8,DBP,KBS,38.3,18:15:00,19:55:00,01:40:00
trip_646,9,KBS,DBP,38.3,20:00:00,21:30:00,01:30:00
trip_647,10,DBP,KBS,38.3,21:45:00,23:10:00,01:25:00
trip_648,1,BMT-07,KBS,0.3,11:25:00,11:30:00,00:05:00
trip_649,2,KBS,DBP,38.3,11:30:00,13:05:00,01:35:00
trip_650,3,DBP,KBS,38.3,13:40:00,15:15:00,01:35:00
trip_651,4,KBS,DBP,38.3,17:00:00,18:40:00,01:40:00
trip_652,5,DBP,KBS,38.3,19:35:00,21:10:00,01:35:00
trip_653,6,KBS,BMT-07,0.3,21:10:00,21:15:00,00:05:00
trip_654,1,BMT-07,KBS,0.3,11:55:00,12:00:00,00:05:00
trip_655,2,KBS,DBP,38.3,12:00:00,13:35:00,01:35:00
trip_656,3,DBP,KBS,38.3,14:20:00,15:55:00,01:35:00
trip_657,4,KBS,DBP,38.3,17:30:00,19:10:00,01:40:00
trip_658,5,DBP,KBS,38.3,20:00:00,21:35:00,01:35:00
trip_659,6,KBS,BMT-07,0.3,21:35:00,21:40:00,00:05:00
trip_660,1,BMT-07,KBS,0.3,12:15:00,12:20:00,00:05:00
trip_661,2,KBS,DBP,38.3,12:20:00,13:55:00,01:35:00
trip_662,3,DBP,KBS,38.3,15:00:00,16:40:00,01:40:00
trip_663,4,KBS,DBP,38.3,18:00:00,19:40:00,01:40:00
trip_664,5,DBP,KBS,38.3,20:25:00,22:00:00,01:35:00
trip_665,6,KBS,BMT-07,0.3,22:00:00,22:05:00,00:05:00
trip_666,1,DBP,KBS,38.3,06:00:00,07:25:00,01:25:00
trip_667,2,KBS,DBP,38.3,07:45:00,09:15:00,01:30:00
trip_668,3,DBP,KBS,38.3,09:25:00,10:55:00,01:30:00
trip_669,4,KBS,DBP,38.3,11:15:00,12:45:00,01:30:00
trip_670,5,DBP,KBS,38.3,12:50:00,14:20:00,01:30:00
trip_671,6,KBS,BMT-07,0.3,14:20:00,14:25:00,00:05:00
trip_672,7,BMT-07,KBS,0.3,15:45:00,15:50:00,00:05:00
trip_673,8,KBS,DBP,38.3,15:55:00,17:25:00,01:30:00
trip_674,9,DBP,KBS,38.3,17:30:00,19:00:00,01:30:00
trip_675,10,KBS,DBP,38.3,19:45:00,21:15:00,01:30:00
trip_676,1,DBP,KBS,38.3,06:30:00,07:55:00,01:25:00
trip_677,2,KBS,DBP,38.3,08:15:00,09:45:00,01:30:00
trip_678,3,DBP,KBS,38.3,09:55:00,11:25:00,01:30:00
trip_679,4,KBS,DBP,38.3,11:45:00,13:15:00,01:30:00
trip_680,5,DBP,KBS,38.3,13:20:00,14:50:00,01:30:00
trip_681,6,KBS,BMT-07,0.3,14:50:00,14:55:00,00:05:00
trip_682,7,BMT-07,KBS,0.3,16:00:00,16:05:00,00:05:00
trip_683,8,KBS,DBP,38.3,16:10:00,17:40:00,01:30:00
trip_684,9,DBP,KBS,38.3,18:00:00,19:30:00,01:30:00
trip_685,10,KBS,DBP,38.3,20:15:00,21:45:00,01:30:00
trip_686,1,DBP,KBS,38.3,07:00:00,08:25:00,01:25:00
trip_687,2,KBS,DBP,38.3,08:45:00,10:15:00,01:30:00
trip_688,3,DBP,KBS,38.3,10:25:00,11:55:00,01:30:00
trip_689,4,KBS,DBP,38.3,12:15:00,13:45:00,01:30:00
trip_690,5,DBP,KBS,38.3,13:50:00,15:20:00,01:30:00
trip_691,6,KBS,BMT-07,0.3,15:20:00,15:25:00,00:05:00
trip_692,7,BMT-07,KBS,0.3,16:30:00,16:35:00,00:05:00
trip_693,8,KBS,DBP,38.3,16:40:00,18:10:00,01:30:00
trip_694,9,DBP,KBS,38.3,18:30:00,20:00:00,01:30:00
trip_695,10,KBS,DBP,38.3,20:30:00,22:00:00,01:30:00
trip_696,1,BMT-07,KBS,0.3,12:20:00,12:25:00,00:05:00
trip_697,2,KBS,DBP,38.3,12:30:00,14:05:00,01:35:00
trip_698,3,DBP,KBS,38.3,14:10:00,15:50:00,01:40:00
trip_699,4,KBS,DBP,38.3,17:15:00,18:55:00,01:40:00
trip_700,5,DBP,KBS,38.3,19:50:00,21:25:00,01:35:00
trip_701,6,KBS,BMT-07,0.3,21:25:00,21:30:00,00:05:00
trip_702,1,BMT-07,KBS,0.3,12:45:00,12:50:00,00:05:00
trip_703,2,KBS,DBP,38.3,12:55:00,14:30:00,01:35:00
trip_704,3,DBP,KBS,38.3,14:40:00,16:15:00,01:35:00
trip_705,4,KBS,DBP,38.3,18:30:00,20:10:00,01:40:00
trip_706,5,DBP,KBS,38.3,20:15:00,21:55:00,01:40:00
trip_707,6,KBS,BMT-07,0.3,22:00:00,22:05:00,00:05:00
trip_708,1,BMT-29,KRP,0.4,06:30:00,06:35:00,00:05:00
trip_709,2,KRP,KBS,15.8,06:35:00,07:25:00,00:50:00
trip_710,3,KBS,HSK,29.1,07:30:00,09:25:00,01:55:00
trip_711,4,HSK,KBS,29.1,10:35:00,12:20:00,01:45:00
trip_712,5,KBS,HSK,29.1,15:10:00,17:05:00,01:55:00
trip_713,6,HSK,KRP,13.1,17:10:00,17:55:00,00:45:00
trip_714,7,KRP,BMT-29,0.4,17:55:00,18:00:00,00:05:00
trip_715,1,BMT-29,KRP,0.4,07:30:00,07:35:00,00:05:00
trip_716,2,KRP,KBS,15.8,07:35:00,08:25:00,00:50:00
trip_717,3,KBS,HSK,29.1,08:30:00,10:25:00,01:55:00
trip_718,4,HSK,KBS,29.1,11:35:00,13:20:00,01:45:00
trip_719,5,KBS,HSK,29.1,16:10:00,18:05:00,01:55:00
trip_720,6,HSK,KRP,13.1,18:10:00,18:55:00,00:45:00
trip_721,7,KRP,BMT-29,0.4,18:55:00,19:00:00,00:05:00
trip_722,1,BMT-29,KRP,0.4,08:30:00,08:35:00,00:05:00
trip_723,2,KRP,KBS,15.8,08:35:00,09:25:00,00:50:00
trip_724,3,KBS,HSK,29.1,09:30:00,11:25:00,01:55:00
trip_725,4,HSK,KBS,29.1,12:35:00,14:20:00,01:45:00
trip_726,5,KBS,HSK,29.1,17:10:00,19:05:00,01:55:00
trip_727,6,HSK,KRP,13.1,19:10:00,19:55:00,00:45:00
trip_728,7,KRP,BMT-29,0.4,19:55:00,20:00:00,00:05:00
trip_729,1,BMT-29,KRP,0.4,09:30:00,09:35:00,00:05:00
trip_730,2,KRP,KBS,15.8,09:35:00,10:25:00,00:50:00
trip_731,3,KBS,HSK,29.1,10:30:00,12:15:00,01:45:00
trip_732,4,HSK,KBS,29.1,13:35:00,15:25:00,01:50:00
trip_733,5,KBS,HSK,29.1,17:40:00,19:30:00,01:50:00
trip_734,6,HSK,KRP,13.1,19:35:00,20:25:00,00:50:00
trip_735,7,KRP,BMT-29,0.4,20:30:00,20:35:00,00:05:00
trip_736,1,BMT-29,KRP,0.4,11:40:00,11:45:00,00:05:00
trip_737,2,KRP,KBS,15.8,11:45:00,12:35:00,00:50:00
trip_738,3,KBS,HSK,29.1,12:40:00,14:25:00,01:45:00
trip_739,4,HSK,KBS,29.1,15:10:00,16:55:00,01:45:00
trip_740,5,KBS,HSK,29.1,18:10:00,19:55:00,01:45:00
trip_741,6,HSK,KRP,13.1,20:00:00,20:50:00,00:50:00
trip_742,7,KRP,BMT-29,0.4,20:55:00,21:00:00,00:05:00
trip_743,1,HSK,KBS,29.1,07:00:00,08:45:00,01:45:00
trip_744,2,KBS,HSK,29.1,08:50:00,10:35:00,01:45:00
trip_745,3,HSK,KBS,29.1,11:05:00,12:50:00,01:45:00
trip_746,5,KBS,KRP,15.8,12:55:00,13:50:00,00:55:00
trip_747,6,KRP,BMT-29,0.4,13:50:00,13:55:00,00:05:00
trip_748,7,BMT-29,KRP,0.4,15:00:00,15:05:00,00:05:00
trip_749,8,KRP,HSK,13.1,15:10:00,15:55:00,00:45:00
trip_750,9,HSK,KBS,29.1,16:00:00,17:40:00,01:40:00
trip_751,10,KBS,HSK,29.1,17:55:00,19:35:00,01:40:00
trip_752,11,HSK,KBS,29.1,20:05:00,21:45:00,01:40:00
